0.013333333333 0.047036678494 0.002053665734
0.066666666667 0.104648678506 0.004569059978
0.120000000000 0.139688235632 0.006098920081
0.173333333333 0.167023414244 0.007292399754
0.226666666667 0.190008944813 0.008295969692
0.280000000000 0.210077456629 0.009172179840
0.333333333333 0.228000519582 0.009954717669
0.386666666667 0.244250888528 0.010664224099
0.440000000000 0.259143428693 0.011314446445
0.493333333333 0.272900526190 0.011915094294
0.546666666667 0.285686258377 0.012473331417
0.600000000000 0.297625838475 0.012994624742
0.653333333333 0.308817424543 0.013483259942
0.706666666667 0.319339668920 0.013942671053
0.760000000000 0.329256749456 0.014375660140
0.813333333333 0.338621839889 0.014784548819
0.866666666667 0.347479573944 0.015171285840
0.920000000000 0.355867838724 0.015537525390
0.973333333333 0.363819108128 0.015884685309
1.026666666667 0.371361452916 0.016213991194
1.080000000000 0.378519318471 0.016526510354
1.133333333333 0.385314132456 0.016823178339
1.186666666667 0.391764785754 0.017104819944
1.240000000000 0.397888017556 0.017372166018
1.293333333333 0.403698726953 0.017625867070
1.346666666667 0.409210227442 0.017866504378
1.400000000000 0.414434456597 0.018094599149
1.453333333333 0.419382150142 0.018310620114
1.506666666667 0.424062987505 0.018514989887
1.560000000000 0.428485714297 0.018708090309
1.613333333333 0.432658245979 0.018890266977
1.666666666667 0.436587756060 0.019061833092
1.720000000000 0.440280751499 0.019223072755
1.773333333333 0.443743137424 0.019374243789
1.826666666667 0.446980272890 0.019515580176
1.880000000000 0.449997019063 0.019647294158
1.933333333333 0.452797780968 0.019769578064
1.986666666667 0.455386543725 0.019882605887
2.040000000000 0.457766904038 0.019986534663
2.093333333333 0.459942097584 0.020081505664
2.146666666667 0.461915022812 0.020167645440
2.200000000000 0.463688261594 0.020245066717
2.253333333333 0.465264097102 0.020313869181
2.306666666667 0.466644529203 0.020374140148
2.360000000000 0.467831287635 0.020425955140
2.413333333333 0.468825843161 0.020469378372
2.466666666667 0.469629416895 0.020504463159
2.520000000000 0.470242987913 0.020531252248
2.573333333333 0.470667299290 0.020549778083
2.626666666667 0.470902862628 0.020560063001
